zip,1,2,3,4,5,6,elderlyReturns,returnsTotalwSalariesWages,returnsDependentCareCredit,returnsEducationCredit,risk_group,propensity_score,price_shift,y_0,y_0_corrected,y_1,y_1_corrected,treatment_effect,treatment_effect_no_corr
29170,0.27803521779425394,0.26876737720111216,0.1705282669138091,0.11121408711770157,0.14735866543095458,0.024096385542168676,0.25764596848934196,0.8192771084337349,0.24559777571825764,0.04541241890639481,False,0.3222193929023548,8.599482967443928,11.118061360442148,7.402141538269693,9.719530318845234,9.719530318845234,2.3173887805755404,-1.3985310415969145
29180,0.38054607508532423,0.3225255972696246,0.12627986348122866,0.06655290102389079,0.08361774744027303,0.020477815699658702,0.2815699658703072,0.8395904436860068,0.24232081911262798,0.042662116040955635,False,0.30874046097735197,2.5188490137128428,7.261598653273182,0.40057269728279277,8.410014606468032,8.410014606468032,8.009441909185238,1.1484159531948492
29201,0.375,0.2469879518072289,0.1430722891566265,0.07680722891566265,0.10843373493975904,0.04969879518072289,0.1566265060240964,0.8885542168674698,0.09036144578313253,0.08433734939759036,False,0.30844464531097454,3.8912822357106025,12.357221607764401,0.11533914000342982,19.09643130953363,19.09643130953363,18.9810921695302,6.73920970176923
29203,0.4669811320754717,0.3248820754716981,0.1179245283018868,0.04481132075471698,0.039504716981132074,0.00589622641509434,0.21933962264150944,0.8384433962264151,0.2169811320754717,0.04481132075471698,False,0.2875831554733592,25.24862934392558,9.74478154065249,31.507107800041382,11.312892528884493,11.312892528884493,-20.19421527115689,1.5681109882320037
29204,0.363754889178618,0.2737940026075619,0.13689700130378096,0.07561929595827901,0.10299869621903521,0.0469361147327249,0.2842242503259452,0.7992177314211213,0.19426336375488917,0.04432855280312908,False,0.3476588043462526,10.868352567594798,9.638321467342195,11.52388550721541,10.27242597217942,10.27242597217942,-1.2514595350359894,0.6341045048372251
29205,0.27237728585178056,0.22906641000962463,0.13570741097208855,0.07988450433108758,0.15399422521655437,0.1289701636188643,0.24831568816169394,0.8296438883541867,0.17613089509143406,0.05293551491819057,False,0.3538223615585009,6.360939220802342,10.178045498756653,4.2708366278946075,9.966886486975689,9.966886486975689,5.696049859081081,-0.21115901178096408
29206,0.20540540540540542,0.2,0.1545945945945946,0.09405405405405405,0.19027027027027027,0.15567567567567567,0.31351351351351353,0.7935135135135135,0.2691891891891892,0.05189189189189189,False,0.3718756837506377,6.020407453244037,6.675065625679963,5.632822624573109,2.89615605672439,2.89615605672439,-2.7366665678487188,-3.778909568955573
29209,0.30685920577617326,0.29663056558363415,0.15403128760529483,0.0812274368231047,0.11010830324909747,0.05114320096269555,0.2388688327316486,0.8351383874849578,0.24428399518652227,0.05475330926594465,False,0.3066391230944934,7.5061754565219685,9.227236063369517,6.745035719836,8.829989828833977,8.829989828833977,2.0849541089979766,-0.3972462345355403
29210,0.3933500627352572,0.33814303638644916,0.13237139272271017,0.060225846925972396,0.06649937264742785,0.009410288582183186,0.2013801756587202,0.8531994981179423,0.20451693851944794,0.04956085319949812,False,0.2854825008149931,14.670486994830956,10.86800872260477,16.18975140429328,12.696706978759899,12.696706978759899,-3.4930444255333803,1.8286982561551284
29212,0.260347129506008,0.24632843791722298,0.1602136181575434,0.102803738317757,0.17556742323097463,0.05473965287049399,0.32309746328437916,0.7890520694259012,0.21695594125500667,0.050066755674232306,False,0.3726162718581461,5.636395852779086,8.219699438342161,4.102118012993207,8.579941178013396,8.579941178013396,4.4778231650201885,0.36024173967123474
29223,0.3341573959620931,0.30696332921302016,0.1454470539761022,0.07416563658838071,0.0984754841367944,0.0407911001236094,0.25669550885867326,0.80799340749897,0.24680675731355584,0.055212196126905644,False,0.3162902680707681,9.516803004901742,8.663943887177254,9.911343299378052,8.386397752017665,8.386397752017665,-1.524945547360387,-0.27754613515958937
29229,0.27905169063350177,0.27982899339292655,0.16945200155460552,0.10299261562378546,0.14108045083560047,0.027594247959580258,0.20637388262728332,0.8523124757092888,0.308589195491644,0.07190050524679363,False,0.2756542459062828,6.534995816099021,8.682713760778086,5.717668500912879,7.51418147588031,7.51418147588031,1.7965129749674311,-1.1685322848977755
29301,0.33500942803268385,0.3155248271527341,0.14959145191703332,0.07039597737272156,0.09679446888749214,0.03268384663733501,0.2143306096794469,0.8485229415461973,0.257071024512885,0.04714016341923319,False,0.28545130016951265,19.148340544332964,9.867777664915636,22.855783775092533,9.167808002889366,9.167808002889366,-13.687975772203167,-0.6999696620262696
29307,0.288716814159292,0.2743362831858407,0.1515486725663717,0.0918141592920354,0.14601769911504425,0.04756637168141593,0.29867256637168144,0.7964601769911505,0.2411504424778761,0.0420353982300885,False,0.3467390619132634,15.640112385240524,8.908928995322157,19.212902488108337,7.864285494361063,7.864285494361063,-11.348616993747275,-1.0446435009610937
29316,0.2663284717818643,0.26696258719086874,0.17755231452124287,0.10843373493975904,0.1534559289790742,0.027266962587190868,0.21623335447051364,0.8370323398858592,0.3037412809131262,0.05326569435637286,False,0.2878890453424534,12.37007217120576,10.576145376873,13.09531290631433,7.660934089081557,7.660934089081557,-5.434378817232773,-2.9152112877914433
29322,0.2909090909090909,0.2431818181818182,0.15454545454545454,0.09772727272727273,0.16818181818181818,0.045454545454545456,0.2772727272727273,0.7863636363636364,0.26590909090909093,0.03409090909090909,False,0.34089980544825504,13.777349154359154,10.662276769364865,15.38852690666433,7.403642669294872,7.403642669294872,-7.984884237369458,-3.258634100069994
29349,0.2768107804604155,0.261650758001123,0.16844469399213924,0.10275126333520494,0.15328467153284672,0.03705783267827063,0.23975294778214487,0.8107804604154969,0.291970802919708,0.04211117349803481,False,0.30862506146915153,11.648499589112337,11.006139606837635,11.935244708101065,7.272387469771758,7.272387469771758,-4.662857238329307,-3.7337521370658777
29356,0.28162291169451076,0.22195704057279236,0.14558472553699284,0.10023866348448687,0.15990453460620524,0.09069212410501193,0.38424821002386633,0.7183770883054893,0.21479713603818615,0.028639618138424822,False,0.4264769863538575,9.585763379316582,8.995375858512148,10.024780968258444,5.815896241520118,5.815896241520118,-4.208884726738326,-3.1794796169920296
29360,0.3473451327433628,0.3108407079646018,0.14491150442477876,0.07964601769911504,0.09623893805309734,0.02101769911504425,0.24004424778761063,0.8462389380530974,0.27101769911504425,0.03982300884955752,False,0.2891527166858961,6.9912149536478285,9.5236687573394,5.96108384896809,8.23333027642267,8.23333027642267,2.27224642745458,-1.2903384809167306
29369,0.26626506024096386,0.22771084337349398,0.163855421686747,0.10602409638554217,0.18313253012048192,0.05301204819277108,0.26506024096385544,0.827710843373494,0.28433734939759037,0.04819277108433735,False,0.32130851208192374,9.720513226144645,8.894410868943865,10.111609510604886,6.718285093399146,6.718285093399146,-3.39332441720574,-2.176125775544719
29384,0.30857142857142855,0.2742857142857143,0.17714285714285713,0.09142857142857143,0.12571428571428572,0.022857142857142857,0.32,0.7828571428571428,0.21142857142857144,0.02857142857142857,False,0.3613485669595213,8.934257535485068,10.106131104920017,8.271212229288725,9.51138048112043,9.51138048112043,1.2401682518317045,-0.5947506237995874
29401,0.21188630490956073,0.13178294573643412,0.09819121447028424,0.06718346253229975,0.16795865633074936,0.32299741602067183,0.3875968992248062,0.6795865633074936,0.06201550387596899,0.031007751937984496,True,0.538979888786504,5.08047705135013,10.963848724468775,10.963848724468775,6.106428290308948,4.20292268591856,-6.760926038550215,-4.8574204341598275
29403,0.2915422885572139,0.2427860696517413,0.1582089552238806,0.08656716417910448,0.1253731343283582,0.0955223880597015,0.13930348258706468,0.8736318407960199,0.10746268656716418,0.04875621890547264,True,0.31477349437925634,13.557393091545734,16.823787803432843,16.823787803432843,17.449582089668286,5.084535261954672,-11.739252541478171,0.6257942862354433
29405,0.3544520547945205,0.300513698630137,0.13784246575342465,0.07448630136986302,0.10102739726027397,0.031678082191780824,0.1832191780821918,0.8715753424657534,0.19263698630136986,0.03595890410958904,True,0.28852539505747693,27.759421995446274,13.32510674441864,13.32510674441864,13.496677188125139,62.9299161738299,49.60480942941126,0.1715704437064982
29406,0.4077669902912621,0.3174010455563854,0.15011202389843167,0.05974607916355489,0.05750560119492158,0.0074682598954443615,0.15832710978342046,0.7991038088125467,0.19940253920836445,0.040328603435399554,True,0.2911627050900011,16.15932932399382,15.555373213703994,15.555373213703994,14.113412547342268,21.14012558745893,5.5847523737549345,-1.4419606663617266
29407,0.24713584288052373,0.2580469176213857,0.1625750136388434,0.0889252591380251,0.15657392253136934,0.0867430441898527,0.2558647026732133,0.8074195308237861,0.1723949809056192,0.040370976541189305,True,0.3587393682111158,11.53917071183086,12.132513607867509,12.132513607867509,11.418731676383405,11.754460191622849,-0.3780534162446596,-0.7137819314841032
29410,0.2606324972737186,0.247546346782988,0.15485278080697928,0.09487459105779716,0.18865866957470012,0.05343511450381679,0.2148309705561614,0.8102508178844057,0.2682660850599782,0.04689203925845147,True,0.3154591342002408,12.783006018650166,11.691341866875788,11.691341866875788,8.772855177121436,21.484963994941396,9.793622128065607,-2.918486689754353
29412,0.2075654704170708,0.2017458777885548,0.1571290009699321,0.10135790494665374,0.20708050436469447,0.1251212415130941,0.27303588748787583,0.7856450048496605,0.19641125121241512,0.03734238603297769,True,0.3828047603916049,9.210984702088677,12.099869024492065,12.099869024492065,8.95410588206871,9.62514983606025,-2.4747191884318145,-3.1457631424233554
29414,0.2026116259477675,0.2346251053074979,0.18155012636899748,0.11625947767481044,0.2047177759056445,0.06023588879528222,0.2451558550968829,0.8340353833192923,0.2051390058972199,0.04759898904802022,True,0.34137864693840925,7.41113146357173,11.963368924556903,11.963368924556903,11.450298520381818,-0.3816279724864522,-12.344996897043355,-0.5130704041750853
29418,0.33135089209855567,0.3254035683942226,0.1622769753610875,0.07561597281223449,0.08920985556499575,0.016142735768903994,0.20900594732370434,0.8258283772302464,0.21240441801189464,0.041631265930331354,True,0.3004004158246037,15.8694958161697,12.59426184311598,12.59426184311598,12.202635942741624,24.40920983633125,11.81494799321527,-0.39162590037435585
29420,0.30183727034120733,0.28433945756780404,0.15398075240594924,0.08486439195100612,0.13560804899387577,0.03937007874015748,0.2125984251968504,0.8381452318460193,0.24934383202099739,0.048118985126859144,True,0.2990096540290346,11.96080739764196,10.994771990625217,10.994771990625217,9.827697290882988,16.961614467188745,5.966842476563528,-1.1670746997422299
29426,0.3287671232876712,0.3287671232876712,0.1506849315068493,0.0821917808219178,0.1095890410958904,0.0,0.2602739726027397,0.8493150684931506,0.273972602739726,0.0273972602739726,False,0.2919664085897161,12.61616313591054,9.475256794572779,13.911354713432255,8.308947278472939,8.308947278472939,-5.602407434959316,-1.1663095160998402
29429,0.25,0.20614035087719298,0.11403508771929824,0.07894736842105263,0.21052631578947367,0.14035087719298245,0.3201754385964912,0.7850877192982456,0.25,0.039473684210526314,False,0.3829778309670265,4.667015271213404,7.002687934827293,3.2172928860975754,4.128086895220054,4.128086895220054,0.9107940091224789,-2.8746010396072386
29432,0.34285714285714286,0.26666666666666666,0.17142857142857143,0.08571428571428572,0.11428571428571428,0.01904761904761905,0.2761904761904762,0.8476190476190476,0.2857142857142857,0.0380952380952381,False,0.30004577573183955,5.831666891324838,7.74533858653443,5.011343092457031,6.744811496322193,6.744811496322193,1.733468403865162,-1.0005270902122376
29437,0.30275229357798167,0.28440366972477066,0.14678899082568808,0.10091743119266056,0.13761467889908258,0.027522935779816515,0.30275229357798167,0.8256880733944955,0.26605504587155965,0.027522935779816515,False,0.326588128368386,19.500176497685118,9.151967539367313,24.518802301642978,7.143302638842375,7.143302638842375,-17.375499662800603,-2.0086649005249377
29438,0.22435897435897437,0.1858974358974359,0.1282051282051282,0.08333333333333333,0.22435897435897437,0.15384615384615385,0.5833333333333334,0.6217948717948718,0.12179487179487179,0.01282051282051282,True,0.5894776625993026,5.875724291994522,3.6477870966108554,3.6477870966108554,3.5898253486130223,7.467663455831241,3.8198763592203857,-0.05796174799783316
29440,0.37285363859362225,0.28454619787408014,0.1267375306623058,0.07277187244480784,0.10057236304170074,0.04251839738348324,0.3017170891251022,0.8004905968928864,0.2338511856091578,0.03188879803761243,True,0.3394764539353346,10.400195715128646,8.762032417526285,8.762032417526285,7.810236810329968,15.439510872713182,6.677478455186897,-0.951795607196317
29445,0.3001412429378531,0.2824858757062147,0.1673728813559322,0.0981638418079096,0.1317090395480226,0.020127118644067795,0.21610169491525424,0.8220338983050848,0.23834745762711865,0.04413841807909605,False,0.3061934845395765,13.400955182403184,12.701773450126723,13.709520879267641,11.067895125811784,11.067895125811784,-2.641625753455857,-1.6338783243149386
