zip,1,2,3,4,5,6,elderlyReturns,returnsTotalwSalariesWages,returnsDependentCareCredit,returnsEducationCredit,risk_group,propensity_score,price_shift,y_0,y_0_corrected,y_1,y_1_corrected,treatment_effect,treatment_effect_no_corr
78259,0.2107466852756455,0.1765526866713189,0.13817166782972784,0.10258199581297976,0.2540125610607118,0.11793440334961619,0.23866015352407538,0.8192602930914166,0.3035589672016748,0.06908583391486392,False,0.31832969856225996,4.775519653537685,7.920214521028555,3.3069948151703734,2.012800453857543,2.012800453857543,-1.2941943613128304,-5.907414067171012
78260,0.20248868778280543,0.1351809954751131,0.10690045248868778,0.08993212669683258,0.2664027149321267,0.19909502262443438,0.23812217194570134,0.8212669683257918,0.3410633484162896,0.060520361990950226,False,0.34669149395306836,2.9360835334919733,3.9708976257194877,2.386938313006702,-1.1819714436828952,-1.1819714436828952,-3.5689097566895973,-5.152869069402383
78261,0.19090231170768082,0.15361670395227442,0.1185682326621924,0.10365398956002983,0.27293064876957496,0.16032811334824756,0.19835943325876212,0.8478747203579419,0.33929903057419836,0.06636838180462341,False,0.32852008410938477,0.40440410448785435,6.199440602563428,-2.430804861129026,-0.388091569079994,-0.388091569079994,2.042713292049032,-6.587532171643422
78264,0.3892307692307692,0.3123076923076923,0.14461538461538462,0.07384615384615385,0.07076923076923076,0.009230769230769232,0.16307692307692306,0.7984615384615384,0.28615384615384615,0.043076923076923075,False,0.3471780352094191,18.086608315428588,18.569857061552415,17.82961121783475,15.499534161062398,15.499534161062398,-2.3300770567723514,-3.0703229004900177
78332,0.4200187090739008,0.25724976613657624,0.13002806361085126,0.08044901777362021,0.09635173058933583,0.015902712815715623,0.2048643592142189,0.8643592142188962,0.2984097287184284,0.04957904583723106,False,0.3650018658300244,-9.805283785425601,6.595685802979098,-19.23268865333782,16.732726594037786,16.732726594037786,35.9654152473756,10.137040791058688
78336,0.3395872420262664,0.24953095684803,0.150093808630394,0.09568480300187618,0.13320825515947468,0.03189493433395872,0.2682926829268293,0.8180112570356473,0.23639774859287055,0.028142589118198873,True,0.3151568150511072,6.216041160846775,9.281399148999089,9.281399148999089,12.088818803378528,-6.545643032959669,-15.827042181958758,2.807419654379439
78343,0.3351063829787234,0.2712765957446808,0.14361702127659576,0.09042553191489362,0.13829787234042554,0.02127659574468085,0.2393617021276596,0.8457446808510638,0.28191489361702127,0.03723404255319149,False,0.30740057044202673,4.355293873105737,12.098804487703305,0.9184449838850792,12.465815571530458,12.465815571530458,11.547370587645378,0.367011083827153
78355,0.48120300751879697,0.2781954887218045,0.11654135338345864,0.06015037593984962,0.05639097744360902,0.007518796992481203,0.24812030075187969,0.8533834586466166,0.2669172932330827,0.03759398496240601,False,0.3763920230057831,-1.585209817398403,5.350126516146645,-5.771181403891978,20.111011434017648,20.111011434017648,25.882192837909628,14.760884917871003
78362,0.312625250501002,0.24649298597194388,0.16633266533066132,0.1062124248496994,0.13627254509018036,0.03206412825651302,0.19839679358717435,0.8597194388777555,0.27655310621242485,0.050100200400801605,True,0.31233246666281184,5.474035537286648,10.498300908087273,10.498300908087273,10.617777674849204,-5.851026201104052,-16.349327109191325,0.11947676676193097
78363,0.3607142857142857,0.2580357142857143,0.15267857142857144,0.08035714285714286,0.12767857142857142,0.020535714285714286,0.20714285714285716,0.8660714285714286,0.2714285714285714,0.05178571428571429,False,0.3304710545518596,0.010504455143456326,8.85635407444494,-4.355695500768917,13.360445000634668,13.360445000634668,17.716140501403586,4.504090926189727
78370,0.2907488986784141,0.2511013215859031,0.15859030837004406,0.09251101321585903,0.15859030837004406,0.048458149779735685,0.22466960352422907,0.8766519823788547,0.31277533039647576,0.05286343612334802,False,0.29654229294835033,3.954203075701712,11.265616007750065,0.8720801082115734,9.164453386735339,9.164453386735339,8.292373278523765,-2.1011626210147263
78372,0.35019455252918286,0.22568093385214008,0.13618677042801555,0.0933852140077821,0.15953307392996108,0.03501945525291829,0.22568093385214008,0.8287937743190662,0.29961089494163423,0.038910505836575876,False,0.3488151697208595,-0.33339145442118356,7.123042768019516,-4.327522226322234,12.70683052887305,12.70683052887305,17.034352755195286,5.583787760853534
78373,0.28421052631578947,0.17894736842105263,0.1368421052631579,0.08947368421052632,0.1631578947368421,0.14736842105263157,0.4263157894736842,0.6631578947368421,0.15789473684210525,0.02631578947368421,True,0.3366399492313836,-6.571211789545006,6.2040634249932936,6.2040634249932936,4.372739247441142,-28.13662591249719,-34.34068933749049,-1.8313241775521512
78374,0.25875706214689265,0.21242937853107344,0.15141242937853108,0.10621468926553672,0.20677966101694914,0.06440677966101695,0.22033898305084745,0.848587570621469,0.3129943502824859,0.05875706214689266,False,0.31110440442900994,0.5671258785467925,9.2875410501575,-3.3710028971046437,6.785650268179113,6.785650268179113,10.156653165283757,-2.5018907819783873
78380,0.37648327939590076,0.2696871628910464,0.133764832793959,0.07335490830636461,0.11003236245954692,0.036677454153182305,0.22330097087378642,0.8500539374325782,0.29449838187702265,0.05070118662351672,False,0.33896292019457175,-4.176067692947605,10.39892240772189,-11.64975011902887,13.750643462327291,13.750643462327291,25.400393581356163,3.3517210546054006
78382,0.3352803738317757,0.21261682242990654,0.12032710280373832,0.08995327102803738,0.16121495327102803,0.08060747663551401,0.39485981308411217,0.7009345794392523,0.17406542056074767,0.026869158878504672,True,0.3398689883837156,1.1246384508157625,6.646621681089545,6.646621681089545,9.585299793364683,-15.308590593000154,-21.9552122740897,2.938678112275138
78383,0.3072289156626506,0.1927710843373494,0.13855421686746988,0.10240963855421686,0.18072289156626506,0.0783132530120482,0.35542168674698793,0.7469879518072289,0.23493975903614459,0.03614457831325301,False,0.33404826997612563,1.1848570974301031,5.33140005157032,-0.8950917003041932,8.57352708277218,8.57352708277218,9.468618783076373,3.2421270312018606
78387,0.36538461538461536,0.2620192307692308,0.14182692307692307,0.08413461538461539,0.11778846153846154,0.028846153846153848,0.2283653846153846,0.8605769230769231,0.28846153846153844,0.04326923076923077,False,0.32774640343344147,5.714106094832894,9.310022001410186,3.9609752652633947,13.598433699242884,13.598433699242884,9.63745843397949,4.288411697832698
