zip,pct_poverty,pct_black,pct_college_plus,pct_mortgage
26440,0.15591397849462366,0.008448540706605223,0.07419712070874862,0.34594594594594597
26447,0.1098981077147016,0.0,0.08056394763343404,0.46954314720812185
26519,0.22692307692307692,0.0,0.08982456140350877,0.34527687296416937
26554,0.169220107417766,0.041173085223730276,0.2703701072671734,0.5073034629903168
26570,0.0736335315774568,0.0,0.12007797270955166,0.3707191780821918
26587,0.1867612293144208,0.0,0.22529644268774704,0.5126050420168067
26611,0.03765690376569038,0.0,0.04568527918781726,0.13513513513513514
26623,0.15775158658204896,0.0,0.15346534653465346,0.3163538873994638
26624,0.15610113594723343,0.02015390252839868,0.21294642857142856,0.42322456813819576
26443,0.07449856733524356,0.0,0.09090909090909091,0.42727272727272725
26562,0.11873350923482849,0.0,0.22727272727272727,0.14
26621,0.2222222222222222,0.0,0.02292768959435626,0.5661764705882353
26833,0.08024401689347724,0.019709056780854058,0.08142664872139974,0.38922155688622756
26169,0.19207317073170732,0.0,0.12264150943396226,0.6587677725118484
26291,0.0,0.0,0.12844036697247707,0.8
26408,0.06126984126984127,0.006333122229259025,0.25246195165622204,0.4946341463414634
26705,0.09900990099009901,0.0,0.19955156950672645,0.4090909090909091
26707,0.234375,0.08203125,0.04878048780487805,0.46835443037974683
26719,0.06622073578595318,0.0,0.1338486574450773,0.6155321188878236
26801,0.10948905109489052,0.0,0.15654952076677317,0.43973941368078173
26808,0.08241082410824108,0.0,0.260431654676259,0.41810344827586204
26814,0.32962138084632514,0.0,0.0858085808580858,0.29411764705882354
26836,0.15614806410438237,0.08432203389830509,0.13281553398058252,0.43792561550550024
26852,0.19811320754716982,0.0013477088948787063,0.07590759075907591,0.40789473684210525
26374,0.1541038525963149,0.0,0.14317925591882752,0.4258474576271186
26537,0.2086105675146771,0.02325138174194778,0.20732984293193718,0.4546027742749054
26710,0.10934664246823957,0.001771479185119575,0.09361438313701177,0.38871951219512196
26716,0.0,0.0,0.14834205933682373,0.5018315018315018
26717,0.04948216340621404,0.0,0.11191335740072202,0.4291497975708502
26743,0.052489905787348586,0.0,0.21937321937321938,0.4126984126984127
26750,0.19665809768637532,0.3149100257069409,0.04036697247706422,0.30246913580246915
26560,0.19883040935672514,0.0,0.32653061224489793,0.5714285714285714
26335,0.2458929517753047,0.0,0.14494875549048317,0.4510250569476082
26254,0.0,0.0,0.11728395061728394,0.1791044776119403
26563,0.0,0.23569794050343248,0.09115281501340483,0.5648854961832062
26591,0.052054794520547946,0.0,0.09927797833935018,0.5606936416184971
26178,0.10460251046025104,0.0,0.15196078431372548,0.19791666666666666
26425,0.18625277161862527,0.0,0.13215258855585832,0.0712401055408971
26559,0.11430921052631579,0.03618421052631579,0.27954545454545454,0.4657210401891253
26631,0.6589403973509934,0.0,0.0,0.2222222222222222
26030,0.20701754385964913,0.011864406779661017,0.08974358974358974,0.5
26170,0.1403660220994475,0.0022310756972111555,0.10390189520624303,0.3888888888888889
26268,0.0,0.0,0.0,1.0
17953,0.09669811320754718,0.0,0.08653846153846154,0.5032679738562091
26321,0.334384858044164,0.0,0.08780487804878048,0.22302158273381295
26412,0.2572533849129594,0.0,0.08244680851063829,0.5436241610738255
27890,0.3750952018278751,0.8111731843575419,0.13484486873508353,0.43719806763285024
27958,0.06843403205918619,0.054518231460278316,0.24054982817869416,0.72782874617737
27101,0.28594691418335777,0.4565007862831634,0.30926708436543787,0.5912383580545015
27283,0.12982126058325494,0.046336881653099564,0.31264159492523785,0.6043233082706767
27834,0.27592711224998223,0.5490237172098222,0.2684624948197265,0.7107275507974656
27873,0.13559322033898305,0.43341404358353514,0.10153846153846154,0.5511811023622047
27925,0.23138708680877357,0.36572570572070945,0.10897009966777409,0.4399243140964995
27973,0.07005838198498748,0.06307053941908713,0.11295336787564766,0.6930022573363431
27110,,0.757253029746603,0.0,
27201,0.0,0.0,0.2542372881355932,0.06666666666666667
27205,0.13428630132965452,0.03459273092946416,0.17902533456779732,0.5334231028181207
27332,0.13648621982503453,0.18589597631981264,0.24895548191903183,0.6104712041884817
27340,0.0,0.0,0.627906976744186,
27517,0.07523125173686927,0.10565963320844014,0.7400542967526366,0.6142649199417758
27518,0.028881769946941634,0.06934633369813949,0.7342969066594623,0.7052499552051603
27519,0.035147392290249435,0.07402358273432244,0.7754278861877248,0.7680910899238631
27523,0.06124909573185435,0.05867695522867937,0.5853260235623469,0.6845637583892618
27527,0.04804531231433438,0.10281406638512847,0.39487845611430694,0.8219940094137783
27531,,0.2802056555269923,0.3956043956043956,
27537,0.17008835204234068,0.3979187731715538,0.13675520459440058,0.5506607929515418
27539,0.049137895044462074,0.10584063412599082,0.5433405145102015,0.7441150828247602
27556,0.12184873949579832,0.634453781512605,0.22093023255813954,0.26744186046511625
27574,0.10283127335441218,0.2047591906526076,0.12949570918908496,0.5344187963726298
27617,0.06341270234146824,0.197524776884769,0.6436213991769547,0.8087080656673804
27709,0.033854166666666664,0.1987847222222222,0.6086508753861998,0.9081272084805654
27825,0.32608695652173914,0.15217391304347827,0.021739130434782608,0.7
27861,0.0,1.0,0.0,0.5294117647058824
27879,0.12341772151898735,0.5379746835443038,0.14112903225806453,0.5339805825242718
27881,0.12037037037037036,0.23972602739726026,0.03278688524590164,0.4375
27978,0.25,0.0,0.06766917293233082,0.2765957446808511
27577,0.18118981050015534,0.21711627906976744,0.1860920666013712,0.6890294656234394
27016,0.19902120717781402,0.014936519790888723,0.11588411588411589,0.5330296127562643
27326,0.18056035973711518,0.2006896551724138,0.07884532529082292,0.3917634635691658
27356,0.0782060785767235,0.022834360275462123,0.1489058039961941,0.3992673992673993
27408,0.10702578671328672,0.09900125525296076,0.6076650420912716,0.6741671027385313
27504,0.21854776080766244,0.11877124350670172,0.15896589658965896,0.6191553544494721
27513,0.052190593786519086,0.07832330595933425,0.6549095529070119,0.7234602561852956
27520,0.07901849217638691,0.2039304503739354,0.2592381630473478,0.7603582413605935
27525,0.20322122216958788,0.3096700182198529,0.2096243222308288,0.6161922538497433
27530,0.23435148763166927,0.3887005649717514,0.19492980884109917,0.5649856061413797
27534,0.12833807040009995,0.3227563707989659,0.2242973708068903,0.5680606230704462
27536,0.27530414376582474,0.6556107008836702,0.16051535406374115,0.46657929226736566
27540,0.04218318249803534,0.11001890359168243,0.550914269203781,0.84033535165347
27560,0.07395920648225761,0.17611731843575418,0.6595474296958268,0.8156154218422326
27587,0.05005878894767784,0.12354907944109444,0.5281148104607059,0.7741372932410294
27866,0.3194588969823101,0.5879292403746098,0.08520900321543408,0.6153846153846154
27892,0.18433640322695796,0.38383625237391855,0.19295136837960228,0.5060896605338171
27924,0.09557174887892377,0.5058856502242153,0.07897664071190211,0.3306627822286963
27928,0.1056338028169014,0.28538147932440305,0.08100358422939068,0.22439024390243903
27935,0.11761575306013837,0.25651942522618415,0.1717325227963526,0.5574712643678161
27937,0.16209532374100719,0.3370053956834532,0.12317460317460317,0.6357976653696498
27962,0.23263241948363056,0.511954261954262,0.10305343511450382,0.48410087719298245
26234,0.2168309325246399,0.006823351023502654,0.09142857142857143,0.22458270106221548
27850,0.1445344129554656,0.3213225371120108,0.22140030965078272,0.4835910976989815
27871,0.20531344674900956,0.5380852550663872,0.15141955835962145,0.3716442953020134
27874,0.22453889334402566,0.6236643210841804,0.12152891212022215,0.35004042037186744
17025,0.0770582177258133,0.03945708966428443,0.3389351081530782,0.7103846153846154
28144,0.19735264069648648,0.43233566658620964,0.24964695769632222,0.6539886873415253
28150,0.2419823985680191,0.30291118116076393,0.2266410867987141,0.5002864508736752
28168,0.11796942601672916,0.014210273643783005,0.12158506897484447,0.5559915484455177
28173,0.03590485969666874,0.08237210161352608,0.5597098366467589,0.7925780289997543
28205,0.20703673132480396,0.28085167424894464,0.39181888345767946,0.760263675263097
28214,0.11970151368455853,0.44822220126379325,0.27319698600645853,0.7714203288777767
28307,0.10501440070895798,0.1725754468209786,0.2705745984434509,0.22727272727272727
28315,0.17153981219940453,0.23784108847628355,0.28676301904106444,0.7114073155610663
28318,0.03505882352941177,0.08470588235294117,0.14197127937336815,0.49332344213649854
28320,0.1423286180631121,0.21596447525181414,0.1477173596975865,0.3847345989926385
28333,0.4100091827364555,0.40992478444322145,0.07592592592592592,0.4665399239543726
28730,0.08255055807271522,0.019195315041752523,0.3729502249310695,0.5606315082297615
28480,0.09123649459783914,0.008849557522123894,0.7557039510294936,0.6280487804878049
28715,0.1325981607967337,0.011595407161202598,0.3103558491370126,0.5957051961823966
28716,0.16023210387222797,0.008778840742824985,0.17632241813602015,0.5628384687208217
28729,0.03982016698779704,0.0,0.2752988047808765,0.6980842911877395
28732,0.0698879785988965,0.0717954382283095,0.37030003797949107,0.6217362924281984
28733,0.0,0.0,0.0,
28001,0.17866748635979404,0.1453853974470008,0.1674200839522118,0.578629598427408
28007,0.14305555555555555,0.8958333333333334,0.07912457912457913,0.4697674418604651
28018,0.13908313908313907,0.014711501719526175,0.16425648021828104,0.481437125748503
28020,0.13316039775183744,0.0,0.11161000641436819,0.30672926447574334
28025,0.14155319467305102,0.19266881028938906,0.26129581116482564,0.6900958466453674
28072,0.09037328094302555,0.11525867714472822,0.21642619311875694,0.7113702623906706
28432,0.13859275053304904,0.0,0.06584723441615452,0.4117647058823529
28394,0.12078601045610239,0.14133765999639444,0.36425755584756897,0.6505700871898055
28395,0.13098729227761485,0.16226783968719452,0.10738255033557047,0.4231404958677686
28411,0.08568623905349901,0.07542479304953997,0.4450219619326501,0.766446499339498
28436,0.09712918660287082,0.15885167464114833,0.094,0.478494623655914
28441,0.39899289099526064,0.2865135453474676,0.0714687675858188,0.4666666666666667
28443,0.07559883493457376,0.031247313676609646,0.3947272284461763,0.6928453947368421
28452,0.39933259176863184,0.3236929922135706,0.017543859649122806,0.31797235023041476
28458,0.18026198273295624,0.41665434107380567,0.1515618125824901,0.41646489104116224
28463,0.246749765446991,0.32623957876261517,0.06759413276878876,0.41523118766999095
28479,0.11484934468315093,0.1215447692104219,0.247460757156048,0.6658512720156555
28510,0.09482758620689655,0.11803713527851459,0.2612470402525651,0.46567717996289426
28512,0.05859750240153699,0.009965742759265027,0.4522246535375638,0.4359183673469388
28515,0.20214943705220062,0.42478894858019955,0.057352941176470586,0.48813056379821956
28421,0.1701863354037267,0.1701863354037267,0.21178479931682323,0.4519906323185012
28422,0.16074428220700349,0.11914736323311977,0.24143230367296759,0.5185758513931888
28423,0.20033112582781457,0.3044196612969847,0.06051527860994608,0.37037037037037035
28430,0.16100957354221063,0.1936466492602263,0.19760900140646975,0.48668639053254437
28445,0.1217342968315731,0.013896609227348526,0.37232980634857255,0.6602847324496809
28448,0.3614190687361419,0.1130820399113082,0.14626865671641792,0.459546925566343
28449,0.047806524184476944,0.0,0.5368217054263565,0.6094771241830066
28468,0.1419293218720153,0.014708691499522445,0.4624624624624625,0.4017382906808305
28745,0.0,0.0,0.6726726726726727,0.9139784946236559
28751,0.10397465437788019,0.012093291102792975,0.33535557802494104,0.5367741935483871
28752,0.1672276468823941,0.04831199068684517,0.17287427325581395,0.5082756192041319
28768,0.1127306766515111,0.047707889125799575,0.34143313231642425,0.4714903657097916
28805,0.10671456762637252,0.0942261427425822,0.4274327465958153,0.5368881118881119
28906,0.15133134573866558,0.011319222374498757,0.19003095176683002,0.4847543760587239
28077,0.4796573875802998,0.019271948608137045,0.03215434083601286,0.21621621621621623
28097,0.09716732542819499,0.018756169792694965,0.17939016247496106,0.6458762886597939
28103,0.07621455661910782,0.17578228880418403,0.12521261284835797,0.5657675657675658
28105,0.062446796900578416,0.11357730619315722,0.5161850427880441,0.7764516129032258
28110,0.13691849018394556,0.1386112817077029,0.20401278929922853,0.7118683356513676
28124,0.06756756756756757,0.014631685166498487,0.20317820658342792,0.6380400421496312
19140,0.4098642781710799,0.5673414982807248,0.08625700332564341,0.3879063856825162
17009,0.07183462532299742,0.011235955056179775,0.09257950530035336,0.5541958041958042
17010,0.0,0.0,0.0,
17033,0.08371428571428571,0.03256154582840403,0.44265876111717894,0.6129472821633434
17044,0.15080605764533464,0.006051653483274564,0.10814902580305424,0.5720583248558834
17829,0.04938271604938271,0.0,0.12195121951219512,0.417910447761194
17832,0.0903387703889586,0.0,0.13035714285714287,0.4880546075085324
17835,0.07068062827225131,0.0,0.08695652173913043,0.5
17845,0.18272425249169436,0.02119815668202765,0.10028860028860029,0.49619771863117873
17861,0.0,0.0,0.35658914728682173,0.43636363636363634
17866,0.21637107776261938,0.13683597164222588,0.0932214167620501,0.4274930472785062
17929,0.11303191489361702,0.021879021879021878,0.12903225806451613,0.6241900647948164
17002,0.14444444444444443,0.006134969325153374,0.07517084282460136,0.5526315789473685
17005,0.10810810810810811,0.0,0.11020408163265306,0.5145631067961165
17006,0.14479638009049775,0.0,0.0945945945945946,0.5351170568561873
17020,0.09261313220940551,0.0045916693998032145,0.18585797928239003,0.6500180962721679
17035,0.12633832976445397,0.010706638115631691,0.0637037037037037,0.2805755395683453
17047,0.09370015948963317,0.029012810851544838,0.10764525993883792,0.5855457227138643
17061,0.08994032395566923,0.005008347245409015,0.18042408178720182,0.5267317526731753
17065,0.0643879173290938,0.04838709677419355,0.2066543438077634,0.5793714746172441
17087,0.05805038335158817,0.002555677254472435,0.1368421052631579,0.6352657004830918
17104,0.29292929292929293,0.5102929532858274,0.15418347658305562,0.6404569892473119
17213,0.1467304625199362,0.0,0.1592920353982301,0.4484536082474227
17214,0.06349206349206349,0.02197802197802198,0.298811544991511,0.48770491803278687
17215,0.0353356890459364,0.0,0.23214285714285715,0.6212121212121212
17222,0.08626510305614783,0.011575673807878368,0.24155366582394852,0.6115217945449911
17225,0.03295700216190248,0.017415083477259643,0.21457898148815097,0.6182170542635659
17302,0.06705059646236117,0.01727684080625257,0.19517543859649122,0.6532988357050453
17340,0.0424872355944566,0.015248578904628711,0.1931363695007096,0.7150214592274678
17355,0.05405405405405406,0.04247104247104247,0.2153846153846154,0.7349397590361446
17403,0.19078682451477813,0.13725880246667993,0.2733219124746924,0.6128795041495956
17516,0.03826359364511076,0.0,0.2469357249626308,0.535931790499391
17538,0.04092071611253197,0.02684060578797421,0.4476309226932668,0.6648648648648648
17554,0.13462030171311684,0.059921289831153995,0.2880690737833595,0.7314225053078556
17557,0.07809669778458966,0.009680938096536678,0.196303180503924,0.5410804727068093
17565,0.025757575757575757,0.0,0.243646408839779,0.6364678899082569
17569,0.057408044001375044,0.0,0.20663728286232824,0.73
17601,0.05934338540253498,0.04117826153143553,0.449281589901974,0.6269062458559873
17602,0.18342652090461486,0.1477874526449412,0.2524079238664788,0.6107251198747431
17721,0.1197452229299363,0.0006333122229259025,0.15130434782608695,0.5507518796992481
17739,0.09375,0.0,0.20689655172413793,0.6428571428571429
17758,0.08256880733944955,0.0,0.1591203104786546,0.5820512820512821
17810,0.2447078746824725,0.2784766500086162,0.08366219415943173,0.5604770017035775
17823,0.13338658146964857,0.000794912559618442,0.15151515151515152,0.48412698412698413
17887,0.3832599118942731,0.0,0.20809248554913296,0.15827338129496402
17921,0.10710625213529211,0.12115831170605108,0.10888654724271163,0.49099099099099097
17923,0.1324200913242009,0.0,0.07357859531772576,0.7637795275590551
17933,0.0,0.0,0.39325842696629215,0.6666666666666666
17935,0.3090909090909091,0.003134796238244514,0.1341991341991342,0.25276752767527677
17959,0.11037527593818984,0.007342143906020558,0.10194174757281553,0.3938053097345133
17960,0.06125425376762275,0.012153621779290228,0.22320581726209296,0.571799870045484
17972,0.04258774699990977,0.0030067209055535905,0.2138568683957733,0.5113697888467785
17965,0.1191553544494721,0.0,0.1420534458509142,0.4214992927864215
17978,0.2097902097902098,0.0,0.04081632653061224,0.5757575757575758
17820,0.10673556664290805,0.0012464387464387464,0.23118411375337092,0.4778959149412423
17776,0.03409090909090909,0.0,0.06926406926406926,0.432
17812,0.13227091633466134,0.0023847376788553257,0.08980044345898004,0.5363636363636364
17311,0.17616580310880828,0.0,0.12337662337662338,0.6911764705882353
17314,0.10482180293501048,0.022208121827411168,0.1354342073610777,0.7248520710059172
20012,0.0737451294980518,0.5487596722803824,0.5546462715105163,0.7378407268840192
17090,0.0900997150997151,0.015589016829052258,0.09378036929057337,0.6469747498808956
17265,0.06431852986217458,0.0,0.09437751004016064,0.4678111587982833
17028,0.09577698040298095,0.008641641911963273,0.1969914040114613,0.40198863636363635
17067,0.06576338400528751,0.009877185002274351,0.14996624553958915,0.6108932461873638
17228,0.09241499564080209,0.0,0.14979757085020243,0.4438040345821326
17886,0.44539877300613495,0.033128834355828224,0.2177650429799427,0.5300546448087432
17964,0.09630606860158311,0.0,0.11336717428087986,0.44841269841269843
17083,0.0,0.0,0.3333333333333333,0.5
17221,0.09878682842287695,0.0,0.1225,0.622093023255814
17327,0.0878522062732589,0.010276679841897233,0.2397459165154265,0.6603607567091949
17509,0.15445249254367277,0.015138946495230196,0.14864348490638135,0.6024716786817713
17762,0.046908315565031986,0.0,0.20245398773006135,0.6617647058823529
17860,0.04375951293759513,0.0,0.3563799887577291,0.621875
17764,0.2927807486631016,0.009154315605928508,0.09523809523809523,0.42966360856269115
17814,0.11928306551297899,0.03061849357011635,0.18040345821325648,0.49074074074074076
17830,0.09461578672242552,0.0036591740721380033,0.13221884498480244,0.5572519083969466
17938,0.06434782608695652,0.0,0.182031708749266,0.6181102362204725
17985,0.08471760797342193,0.009966777408637873,0.15092290988056462,0.6324786324786325
17744,0.06801346801346801,0.0030040053404539386,0.15070242656449553,0.4865979381443299
17868,0.027312775330396475,0.022026431718061675,0.343649946638207,0.5485232067510548
17980,0.09051866534522629,0.0006585446163977609,0.10165696372592924,0.5432692307692307
17015,0.037933856448274204,0.009319887205467668,0.31538858765814615,0.5896213565785889
17030,0.11059371362048893,0.018626309662398137,0.09369676320272573,0.4342105263157895
17039,0.0,0.0,0.0,0.7631578947368421
17050,0.03975017202138358,0.014446396266484885,0.5187384881404353,0.6661533196440794
17056,0.2222222222222222,0.0,0.0,0.2608695652173913
17071,0.15254237288135594,0.0,0.2247191011235955,0.5217391304347826
17120,,,,
17202,0.0888605148733522,0.03835644511237107,0.27303506650544135,0.6506999884299433
17210,0.0,0.0,0.037037037037037035,0.24193548387096775
17217,0.09090909090909091,0.0,0.15337423312883436,0.5616438356164384
17246,0.16666666666666666,0.0,0.062146892655367235,0.5476190476190477
17247,0.04189944134078212,0.027944111776447105,0.22954091816367264,0.0
17250,1.0,0.0,0.0,
17251,0.0,0.0,0.0759493670886076,0.9354838709677419
17256,0.0,0.0,0.0,0.673469387755102
17261,,0.2851985559566787,0.05263157894736842,
17263,0.17277486910994763,0.0,0.06950672645739911,0.16483516483516483
17272,0.16489361702127658,0.0,0.11526479750778816,0.4463276836158192
17371,0.046296296296296294,0.0,0.17307692307692307,0.6197183098591549
17408,0.0650768506229396,0.0520228782908571,0.2527637900098397,0.6327931886844274
17507,0.0,0.0,0.0,0.0
17550,0.15552995391705068,0.01049317943336831,0.2115702479338843,0.9226519337016574
17606,0.2746478873239437,0.0,0.1549636803874092,
17723,0.02,0.0,0.08108108108108109,0.6875
17727,0.02702702702702703,0.0,0.4189189189189189,0.3953488372093023
17779,0.0,0.0,0.5813953488372093,0.44
17822,,,,
17876,0.1108786610878661,0.0020844189682126106,0.2331643736422882,0.5271966527196653
17880,0.1484375,0.0,0.08888888888888889,0.4666666666666667
17268,0.1096873398257304,0.03152447742901886,0.1883938925396212,0.6335052812576762
17271,0.3204633204633205,0.0,0.0650887573964497,0.6022727272727273
17094,0.09567010309278351,0.008240626287597858,0.11213872832369942,0.5
17102,0.19068736141906872,0.3331988162496637,0.4074206207634677,0.696969696969697
17223,0.15450643776824036,0.017167381974248927,0.15591397849462366,0.2535211267605634
17224,0.05861868833430064,0.0,0.08674698795180723,0.6493738819320215
17236,0.06398790779695175,0.016374858294495528,0.1872570559405104,0.5733908948194663
17240,0.042002012072434605,0.00024993751562109475,0.1438698915763136,0.626362735381566
20427,,,,
19333,0.04412407164700743,0.03602951815945594,0.7844611528822055,0.5772676371780515
19341,0.041417421523386316,0.05081948554518552,0.6199012109623965,0.7197619047619047
19344,0.09772043010752689,0.027110443777110443,0.2939143315640044,0.5880270357257805
19350,0.01598173515981735,0.014180672268907563,0.5931752178121975,0.7294520547945206
19403,0.05773687798227675,0.08973643543956043,0.44132942099299843,0.6505856966707768
19435,0.0,0.0,0.8315789473684211,1.0
19457,0.0,0.0,0.0,0.4888888888888889
19137,0.17453798767967146,0.038456930633760635,0.1437371663244353,0.656479217603912
19046,0.050520566649598905,0.05628539071347678,0.5635923845193508,0.6033107299561229
19047,0.056314876259474594,0.03813915716813133,0.41492204011644135,0.6492480796278265
19063,0.035545363336677654,0.044709764008500165,0.5654409299206438,0.637065637065637
19075,0.016148089799133517,0.06577568134171907,0.5416666666666666,0.7167728237791932
19076,0.14978869932696823,0.059496567505720827,0.24884080370942813,0.6955056179775281
19015,0.1219643176800525,0.2825867095008626,0.24138238175826132,0.7013360739979445
19030,0.07963624001359851,0.0269674355495251,0.25172018348623854,0.6639126586013573
19038,0.061896074059058045,0.1355721788954321,0.5350950394065832,0.7022217542381805
19730,0.03727272727272727,0.05090909090909091,0.568561872909699,0.8228782287822878
19732,0.8409090909090909,0.0,0.8627450980392157,1.0
19806,0.0827745180217938,0.11540406594518055,0.6502156812991626,0.6665438467207074
19954,0.02327127659574468,0.17334208798424164,0.091,0.7791563275434243
19960,0.0781733746130031,0.16587240584166027,0.1462877285745759,0.6717557251908397
19966,0.11514462026407418,0.11396808075296685,0.22157892374669,0.49612934835864775
19136,0.17893358506653673,0.16499237212515472,0.17440703267540222,0.6604644845850876
19081,0.04264740153810301,0.04303134132822735,0.6101136550815351,0.5570809248554913
19086,0.037589394732251875,0.02937170100459731,0.6056612981942411,0.7035054856837035
19106,0.07401642888024211,0.08195679796696315,0.7781163186665472,0.6465074085273662
19141,0.2824361163536143,0.8266620558485346,0.1623234624145786,0.5460656990068755
19145,0.20106781033237786,0.3132762963606358,0.24915065604498593,0.5873751135331516
19367,0.21052631578947367,0.0,0.0,0.47058823529411764
19374,0.014732965009208104,0.01841620626151013,0.13762626262626262,0.41134751773049644
19437,0.0,0.0,0.8754966887417218,0.5538461538461539
19444,0.03448603458103743,0.03232323232323232,0.6591204787926099,0.6723803363518758
19446,0.042894812888310936,0.056399858956276444,0.4851554566993859,0.704553306156291
19453,0.12009237875288684,0.0,0.26713780918727914,0.6760330578512397
19465,0.05933621933621934,0.024037085789503806,0.4313407413415524,0.6775390625
19519,0.0,0.0,0.11940298507462686,0.23880597014925373
19610,0.06227536632568427,0.025102159953298307,0.5019235930929588,0.5791160980077856
