zip,pct_poverty,pct_black,pct_college_plus,pct_mortgage,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,cluster
76365,0.1475551709216789,0.0100255972696245,0.230948905109489,0.4055448098001289,33.754,-98.2076,Henrietta,TX,Texas,True,,4668.0,3.4,48077,Clay,"{""48077"": 96.93, ""48237"": 3.07}",Clay|Jack,48077|48237,False,False,America/Chicago,0
76367,0.0629661197528233,0.118481083736927,0.1357520645819801,0.4935579781962338,33.97361,-98.7168,Iowa Park,TX,Texas,True,,14013.0,29.2,48485,Wichita,"{""48485"": 100}",Wichita,48485,False,False,America/Chicago,0
76373,0.065359477124183,0.0,0.0827067669172932,0.0952380952380952,34.15541,-99.11973,Oklaunion,TX,Texas,True,,159.0,2.0,48487,Wilbarger,"{""48487"": 100}",Wilbarger,48487,False,False,America/Chicago,0
76388,0.1489361702127659,0.0,0.1222222222222222,0.1829268292682926,33.31785,-99.62931,Weinert,TX,Texas,True,,215.0,0.8,48207,Haskell,"{""48207"": 100}",Haskell,48207,False,False,America/Chicago,0
76401,0.2025918522092782,0.0215978402159784,0.352161278605158,0.5254118471784087,32.27918,-98.19994,Stephenville,TX,Texas,True,,30873.0,29.0,48143,Erath,"{""48143"": 100}",Erath,48143,False,False,America/Chicago,2
76435,0.2509803921568627,0.0,0.1513002364066193,0.1846153846153846,32.21754,-98.85349,Carbon,TX,Texas,True,,732.0,2.7,48133,Eastland,"{""48133"": 100}",Eastland,48133,False,False,America/Chicago,0
76455,0.1817258883248731,0.0009910802775024,0.2115987460815047,0.3690851735015772,31.82142,-98.36676,Gustine,TX,Texas,True,,675.0,3.8,48093,Comanche,"{""48093"": 100}",Comanche,48093,False,False,America/Chicago,0
76472,0.0743895513912549,0.0,0.3289689034369885,0.3149284253578732,32.60631,-98.17095,Santo,TX,Texas,True,,1343.0,5.6,48363,Palo Pinto,"{""48363"": 100}",Palo Pinto,48363,False,False,America/Chicago,0
76484,0.0662721893491124,0.029475982532751,0.2525697503671072,0.2866449511400651,32.73147,-98.30551,Palo Pinto,TX,Texas,True,,1000.0,3.9,48363,Palo Pinto,"{""48363"": 100}",Palo Pinto,48363,False,False,America/Chicago,0
76022,0.056241118839279,0.1356798814375694,0.2978875395448515,0.6290760869565217,32.83063,-97.14506,Bedford,TX,Texas,True,,13790.0,1973.8,48439,Tarrant,"{""48439"": 100}",Tarrant,48439,False,False,America/Chicago,2
76073,0.0569306930693069,0.0,0.1739467562677694,0.5368620037807184,33.10416,-97.72571,Paradise,TX,Texas,True,,7267.0,33.4,48497,Wise,"{""48497"": 100}",Wise,48497,False,False,America/Chicago,0
76655,0.0729909365558912,0.023339749759384,0.308653149891383,0.5784955028618152,31.39295,-97.1728,Lorena,TX,Texas,True,,9572.0,47.6,48309,McLennan,"{""48309"": 83.27, ""48145"": 16.73}",McLennan|Falls,48309|48145,False,False,America/Chicago,2
76885,0.0416666666666666,0.0,0.2978723404255319,0.4166666666666667,30.87304,-98.85742,Valley Spring,TX,Texas,True,,92.0,0.5,48299,Llano,"{""48299"": 100}",Llano,48299,False,False,America/Chicago,0
76903,0.1896146071511416,0.0423707117255504,0.1251531429648478,0.3990038738240177,31.48168,-100.43787,San Angelo,TX,Texas,True,,31181.0,480.7,48451,Tom Green,"{""48451"": 100}",Tom Green,48451,False,False,America/Chicago,0
76379,0.1440677966101695,0.0,0.1739130434782608,0.3307692307692307,33.67058,-98.47453,Scotland,TX,Texas,True,,623.0,5.2,48009,Archer,"{""48009"": 100}",Archer,48009,False,False,America/Chicago,0
76070,0.0,0.0,0.4658573596358118,0.6524590163934426,32.24291,-97.64991,Nemo,TX,Texas,True,,956.0,16.4,48425,Somervell,"{""48425"": 90.22, ""48251"": 9.78}",Somervell|Johnson,48425|48251,False,False,America/Chicago,2
76126,0.0434969298810597,0.0340724946695095,0.424947537341069,0.6257879656160459,32.64374,-97.51767,Fort Worth,TX,Texas,True,,25920.0,145.7,48439,Tarrant,"{""48439"": 74.83, ""48367"": 25.17}",Tarrant|Parker,48439|48367,False,False,America/Chicago,2
77384,0.0570881424356917,0.0739713361072584,0.493161363475303,0.6527929901423878,30.23453,-95.49675,Conroe,TX,Texas,True,,24148.0,505.5,48339,Montgomery,"{""48339"": 100}",Montgomery,48339,False,False,America/Chicago,2
77423,0.1357843137254901,0.1621556112143491,0.2040736388562475,0.5243445692883895,29.83386,-95.98219,Brookshire,TX,Texas,True,,16689.0,43.4,48473,Waller,"{""48473"": 91.93, ""48157"": 8.07}",Waller|Fort Bend,48473|48157,False,False,America/Chicago,0
77568,0.1440864389233954,0.3193239795918367,0.1587257360453236,0.5307730182176268,29.36653,-94.98773,La Marque,TX,Texas,True,,21118.0,556.7,48167,Galveston,"{""48167"": 100}",Galveston,48167,False,False,America/Chicago,1
